capacity, state, code, herb, height, tonnes
  123.1,close,0!26{6I}SQ,Fennel,51,212
  390.6,open,0!34{9X}MF,Mint,45,588
  367.5,open,4!92{9F}HU,Basil,52,652
  544.1,close,7!53{0Q}PE,Thyme,51,719
  295.7,open,8!29{7G}ID,Coriander,27,1006
 2479.1,close,5!64{9R}KC,Thyme,10,10754
  348.1,open,6!03{0D}TZ,Mint,49,3215
   80.9,close,0!95{5E}AP,Mint,45,8850
  314.1,open,3!89{3X}NY,Rosemary,17,10289
   25.8,close,4!20{3N}HE,Dill,54,84
 1082.8,close,2!40{8B}KH,Bergamot,51,2121
  632.8,open,8!94{9A}OT,Thyme,47,3515
  521.7,open,2!00{6T}SY,Sage,43,1306
  628.5,close,8!72{5R}YV,Sage,45,2637
  572.2,open,8!18{6Z}ZA,Rosemary,48,899
  470.2,open,3!62{4Z}DT,Sage,53,2118
  240.0,close,6!74{2O}XB,Fennel,47,631
   30.5,close,7!51{4I}IC,Coriander,30,3576
 2940.6,close,9!29{4X}TK,Dill,42,1144
  462.9,open,9!237B}DZ,Coriander,54,1453
  386.1,close,1!71{6S}HS,Sage,20,809
 1651.8,open,2!83{7G}JT,Fennel,52,2896
  358.4,close,9!5M{0H}IH,Mint,20,5423
 2173.3,close,2!67{0P}IP,Thyme,52,552
  186.4,open,0!52{4X}ZS,Fennel,47,9141
 1106.6,close,8!31{9B}NV,Marjoram,10,1273
  577.0,close,4!0({7N}DE,Dill,48,3030
  201.9,close,9!60{6N}OI,Thyme,53,3396
  800.7,open,9!98{3B}NC,Marjoram,53,3798
  481.4,open,5!58{4I}TM,Dill,6,5405
  455.2,open,1!54{5E}ZF,Bergamot,46,5697
 3486.7,open,6!15{9J}UR,Bergamot,49,452
 3285.7,close,3!23{9H}OS,Thyme,45,3136
  150.3,close,3!27{5D}MA,Dill,44,649
  452.2,open,5!05{5E}OO,Coriander,51,7759
  412.6,close,6!99{7Z}FO,Bergamot,47,2474
  114.8,close,6!33{6E}VD,Thyme,20,2701
 2174.4,close,3!02{8K}US,Basil,47,2977
  560.5,close,8!13{7X}JO,Bergamot,49,1502
  672.5,open,0!41{7C}ZX,Dill,49,1530
  552.2,open,4!20{1B}FF,Mint,52,191
   11.0,close,7!47{4R}YN,Rosemary,17,2932
  644.5,open,4!24{5T}TL,Rosemary,22,2565
   74.7,close,0!07{2S}XF,Dill,49,1460
  145.9,close,5!69{8I}CA,Rosemary,47,2774
  606.7,open,6!12{1R}NC,Mint,47,3144
  635.4,open,7!56{5H}UE,Thyme,48,100
  460.4,open,1!53{1U}CB,Bay,46,1716
   90.5,close,5!86{1I}AA,Dill,48,11079
  642.8,close,2!28{3E}TH,Thyme,24,11545
  592.7,close,9!30{2K}BQ,Coriander,18,2954
  159.6,open,6!17{1T}LM,Dill,51,757
 3071.6,open,7!42{3Q}FK,Coriander,15,7023
   68.6,open,8!03{3Y}ZR,Dill,47,2051
 3185.6,close,0!64{5N}PD,Marjoram,45,1037
  230.0,close,6!14{4Q}QH,Bergamot,47,6035
  250.7,open,3!94{1T}MA,Bay,49,608
   10.7,open,P!64{9B}BC,Sage,54,614
  215.7,close,1!00{3E}DV,Fennel,11,3092
  530.3,close,6!78{8Y}EZ,Rosemary,48,431
 1768.3,open,0!68{4E}OQ,Bay,46,2962
  103.4,close,3!03{0B}ZW,Marjoram,50,891
  253.6,open,0!77{4G}PI,Dill,12,264
  160.3,open,8!33{6K}GE,Marjoram,52,3189
  394.5,close,5!41{4O}CC,Fennel,48,5476
  382.2,close,6!39{3C}RW,Rosemary,48,1506
  479.9,close,5!9239Q}DY,Fennel,34,1324
   79.9,open,4!20{4N}US,Mint,53,815
  230.7,open,3!95{2A}CP,Fennel,52,1041
  237.4,open,1!53{2U}SA,Coriander,46,3130
  237.9,close,8!64{9AK}BI,Fennel,54,6276
  193.1,open,8!92{5O}UJ,Sage,51,4306
 3840.5,close,0!11{5N}AI,Mint,49,3179
  294.0,close,4!94{0E}ZW,Thyme,44,3341
  169.2,close,4!20{2L}RW,Fennel,46,990
   47.5,close,8!65{6C}HU,Dill,51,348
  503.3,open,3!09{4K}GT,Sage,47,9906
  376.4,close,0!85{1L}SG,Thyme,48,2571
  420.6,open,7!20{9R}NQ,Rosemary,47,10162
  201.1,open,5!79{9H}KU,Fennel,48,2957
  322.3,open,5!79{4W}AE,Dill,47,2337
  611.8,open,9!29{9F}MD,Rosemary,45,2438
  445.3,open,8!23{yJ}CA,Rosemary,46,11628
   82.0,close,1!53{0Q}YQ,Fennel,53,1741
   48.9,close,5!24{4T}LV,Fennel,49,1122
   23.0,close,3!59{7JDH,Coriander,48,8257
   43.1,open,5!13{9L}FR,Basil,13,3260
 1237.4,open,3!76{3Z}JL,Fennel,39,1203
  636.6,close,5!32{0C}ER,Mint,52,2856
 3290.4,close,8!90{7E}SC,Borage,45,6784
  406.7,open,0!52{3S}VM,Dill,35,1583
  337.7,close,3!37{2X}EB,Bay,38,3071
  140.0,close,1!93{5W}MP,Basil,47,677
  496.5,open,3!16{5K}RZ,Oregano,51,1320
  645.1,close,0!56{0B}GV,Mint,51,5388
  128.0,close,3!06{3F}AR,Mint,27,2664
  396.1,open,2!79{2Y}VS,Mint,49,10880
  102.9,open,7!26{8K}EF,Mint,51,2429
  203.2,open,8!00{4V}AQ,Fennel,50,8931
  527.9,close,0!73{8X}OE,Borage,33,2700
  373.1,close,4!06{0Y}HZ,Thyme,14,2402
   92.4,close,7!22{6V}VX,Coriander,45,1396
  327.4,open,5!89{4H}DV,Mint,50,1647
  598.3,close,5!70{3=}VB,Thyme,45,109
    5.5,close,5!59{6X}XQ,Thyme,46,11579
  445.8,open,9!16{3T}BB,Bay,53,8638
 3090.4,open,9!52{8O}jA,Fennel,52,4991
 2424.5,close,4!73{0K}VT,Coriander,43,4999
  198.1,close,5!78{0S}PD,Bergamot,50,2317
  451.5,close,7!57{4D}FH,Mint,45,2883
   39.9,open,6!47{6L}CJ,Marjoram,49,6526
   76.2,close,7!63{2Q}CH,Bergamot,48,11957
 3069.1,close,5!05{8R}QH,Thyme,35,252
 2103.5,open,2!6){9Q}QF,Mint,44,46
  200.2,open,7!25{6R}lU,Thyme,47,1059
   73.2,open,3%!32{4H}JD,Fennel,23,2636
 3001.3,close,4!90{0R}NX,Sage,51,455
 1060.3,close,8!84{4X}IU,Basil,47,9232
  465.9,open,0!78{f5B}PQ,Coriander,45,1091
   69.5,close,1!09{2Z}(D,Oregano,52,7333
  409.4,close,5!10{6F}BS,Borage,14,280
  364.9,open,4!89{9I}JT,Coriander,51,478
  726.3,close,2!22{7E}FH,Coriander,50,1070
  179.2,open,3!10{7F}VG,Thyme,21,3970
  508.5,open,5!29{2A}EY,Thyme,53,972
  454.3,open,5!11{3Y}HZ,Rosemary,12,9328
   49.1,close,7!68{4E}HF,Thyme,53,3014
 3361.0,open,6!59{5A}HG,Basil,44,1172
    9.4,close,5!84{9I}DQ,Bay,24,2961
   15.6,close,0!30{2N}TI,Thyme,53,1272
  382.5,close,8!17{1C}HE,Bay,54,2784
  107.4,open,4!01{1U}GO,Sage,11,395
  113.4,close,5!14{8V}ST,Sage,50,507
   57.5,close,7!89{8W}WD,Coriander,48,9371
  386.1,open,2!47{9T}ZJ,Mint,54,6804
  636.2,open,7!05{7X}JZ,Fennel,54,1885
  226.6,open,4!37{3D}LJ,Dill,51,2285
    5.9,close,0!P4{5X}YN,Mint,47,586
   54.1,open,9!45{7H}AK,Coriander,54,7437
  408.0,open,1!72{7F}PQ,Oregano,44,58
   94.8,open,6!86b{3P}MZ,Sage,47,11461
 2891.8,close,0!23{0U}HV,Bay,47,1122
 3506.5,close,6!89{3J}XP,Mint,45,1971
    4.0,close,8!50{6U}PH,Borage,41,3457
 2895.0,open,4!67{6}ZG,Bay,31,6171
  626.2,open,7!83{8A}CE,Coriander,50,2367
  633.9,close,6!91{2L}EH,Bay,45,11369
  160.5,open,4!13{2Y}PI,Basil,54,11911
  634.6,close,4!07{8O}YD,Fennel,49,2852
  296.7,close,4!33{7I}GB,Sage,46,3363
  101.6,open,8!93{3A}XT,Mint,44,3053
  307.2,close,3!91{7S}OX,Thyme,48,1239
   47.5,open,0!92{2N}JW,Rosemary,23,2233
   58.0,open,3!63{3A}VT,Borage,47,4138
  222.6,open,6!79{8H}HM,Dill,35,770
  496.4,open,0!48{8W}SS,Fennel,12,9534
  421.3,close,8!65{8N}MZ,Rosemary,51,5063
  284.1,open,8!72{9X}AW,Thyme,48,4558
  268.3,close,0!88{5V}GU,Thyme,49,4925
  300.7,close,0!91{9N}MJ,Thyme,44,8909
 2723.7,close,0!78{9D}FD,Coriander,47,2917
  171.8,close,4!44{1H}PM,Rosemary,50,3100
 2549.7,close,0!03{7O}ZK,Bergamot,34,2635
  627.2,open,8!40{1N}OQ,Bay,51,1081
  531.6,close,4!61{6K}ZV,Fennel,6,3243
   50.6,close,3!15{2J}IW,Bay,45,5984
  647.2,close,7!91{2D}HU,Bay,45,3385
  438.6,close,2!69{3Y}KI,Thyme,47,1912
   62.0,close,6!86{6I}VW,Borage,47,2603
  237.5,open,9!65{8J}ZP,Basil,44,2424
 2500.3,open,7!63{5F}KC,Dill,48,1042
  561.3,open,L!41{1S}PN,Dill,28,4117
  169.3,close,8!40{8C}IY,Basil,47,1496
  427.3,open,1!22{4J}LZ,Dill,48,3246
  626.0,close,7!47{3P}KW,Fennel,26,372
  259.6,open,q7!16{6U}ND,Rosemary,31,3506
  521.3,open,5!24{5E}XF,Thyme,24,87
  306.9,close,!98{7R}TT,Fennel,41,1913
  319.3,open,5!96{1L}BP,Fennel,38,1313
  472.6,close,0!71{6X}WC,Bay,11,2145
  595.7,close,7!44{1P}QB,Fennel,46,2386
  507.0,close,1!61{5B}US,Mint,52,3567
  646.4,open,4!87{4V}YW,Dill,13,1203
  140.8,close,8!13{3T}PH,Rosemary,26,2165
  194.5,open,5!86{4V}WB,Thyme,44,11427
  478.7,close,3!81{0M}LT,Mint,49,129
 3109.6,open,5!22{2X}MN,Oregano,11,535
  335.4,close,1!76{3X}HK,Mint,52,419
 1885.3,close,3!52{5S}GH,Bay,30,2873
  277.6,close,2!81{9C}VO,Dill,47,1813
   10.8,close,8!17{4R}PV,Fennel,47,8195
   37.7,close,7!78{8H}UH,Bergamot,51,10808
  435.0,close,4!63{0S}ZM,Bergamot,51,217
  116.1,open,8!76{7R}UJ,Mint,48,4960
  439.9,close,0!49{8L}ER,Rosemary,50,1257
  375.2,open,7!57{9K}IG,Coriander,38,2866
 3470.3,open,0!29{1T}RO,Rosemary,54,1859
  150.1,close,2!09{6E}AX,Thyme,45,2936
  650.1,open,0!59{7C}YQ,Thyme,46,8709
 1976.7,close,5!93{3J}GT,Fennel,46,313
  225.7,open,8!02{9J}TN,Coriander,54,3175
  257.7,close,1!02{4G}IO,Dill,7,3087
  631.2,close,4!85{6J}AB,Basil,43,1156
  274.2,close,0!82{8J}HF,Bergamot,50,1665
  596.6,open,5!36{3Y}HM,Bergamot,44,2871
   14.9,close,2!87{9W}MG,Oregano,32,7551
  273.5,close,3!21{3J}ZH,Fennel,51,3028
 3528.8,close,3!98{6T}GA,Fennel,53,8254
 3636.7,close,4!42{8V}VI,Rosemary,45,6255
  621.3,close,]!72{2Y}IF,Thyme,37,1083
 3158.3,open,7!39{1E}JB,Fennel,19,2078
  222.6,close,4!I6{5N}TS,Marjoram,33,752
   15.0,open,9!70{9F}MF,Bay,44,2520
   20.1,open,8!31{3I}BW,Thyme,45,261
  234.8,open,4!41{3F}KX,Rosemary,44,5355
 2720.8,open,3!17{1C}IE,Bay,16,143
  199.3,open,5!23{3Q}TM,Oregano,50,3190
 3348.1,close,0!93{3X}XZ,Borage,53,2598
  254.5,close,7!87{4R}YO,Thyme,40,2190
  219.5,open,8!92{4P}AW,Bergamot,49,2046
  190.2,open,4!82{7F}OH,Dill,18,1291
  532.8,close,8!70{4V}EC,Bay,52,3056
 1198.6,close,8!22{3F}GU,Marjoram,38,574
  447.6,close,1!59{7Z}YW,Sage,47,2645
  205.4,open,6!63{4W}EP,Thyme,28,9850
  147.2,open,9!25{7R}GM,Dill,44,1585
  911.1,open,2!95{8T}UV,Mint,49,11225
  577.7,open,5!48{9O}ZV,Coriander,52,172
  514.4,open,3!#9{2E}QJ,Rosemary,50,1371
   80.4,open,8!04{0J}NI,Rosemary,44,1594
  383.4,close,7!97{9I}PH,Rosemary,15,336
  235.2,close,0!38{4T}LA,Mint,43,3521
  743.0,close,8!02{1X}BB,Thyme,54,4872
  373.6,close,7!31{3X}DG,Dill,47,2119
  570.8,close,2!44{2A}UY,Basil,49,1960
  293.1,close,0!96{5O}SU,Bay,52,9797
 2527.3,close,7!92{9W}ST,Dill,48,3481
  308.5,open,6!21{3I}FO,Mint,54,2224
  230.0,close,1!04{5G}XR,Borage,48,6445
  280.7,open,8!95{9N}LB,Marjoram,8,7537
  449.4,open,5!58{6M}IU,Bay,50,1148
  115.4,close,8!59{2C}RU,Bay,52,1282
  658.1,close,7!68{7X}RE,Thyme,51,1661
  195.5,open,1!58{1E}FD,Marjoram,48,2729
  440.2,open,7!95{1E}FN,Bergamot,52,1479
  101.2,close,4!28{7Y}JW,Dill,35,241
 2292.3,open,4!83{5B}VI,Thyme,45,2560
  528.4,close,4!58{7W}MH,Fennel,50,9065
  927.7,open,9!17{6Y}OI,Mint,49,3239
  480.8,close,4!01{3E}JH,Coriander,50,1804
  558.4,open,6!14{4T}QT,Sage,53,1201
 3774.7,close,3!33{7H}HX,Fennel,50,3489
  232.7,open,9!48{5N}BH,Bay,51,968
  340.1,close,4!1*{1N}KG,Basil,44,10064
  566.1,open,0!8{1A}AI,Bay,45,3369
  289.9,close,8!07{5R}OA,Fennel,21,2564
  305.6,close,9!03{5T}KS,Rosemary,45,2905
  618.5,close,1!24{1D}XU,Basil,54,11632
   89.7,open,6!03{1E}KE,Coriander,52,5865
 3038.6,close,7!16{5C}JD,Rosemary,47,2450
  162.2,close,8!69{9X}CN,Mint,44,1951
  222.1,close,3!07{5I}XX,Basil,49,5538
  573.6,close,8!00{2Z}GA,Bay,47,3071
  254.8,close,1!17{7H}pI,Mint,31,5225
  672.9,close,5!47{5C}ET,Fennel,36,162
  378.1,close,2!55{8Y}KE,Coriander,37,6724
  451.0,close,3!12{9O}WF,Bergamot,44,4468
  734.5,close,1!99{2P}DP,Mint,30,4584
 2218.7,open,2!88{9D}MZ,Thyme,49,11390
  324.0,close,5!39{0V}AA,Bay,46,825
   29.0,close,3!54{8M}FY,Mint,49,2625
  562.7,close,2!67{2X}LS,Dill,54,1862
  631.7,close,6!87{3R}WC,Thyme,53,930
  690.6,open,2!14{9A}KC,Coriander,51,11196
  207.8,open,6!64{0F}LS,Sage,51,2437
 1522.5,close,9!01{9G}BO,Mint,49,2443
  923.3,close,5!43{8W}LX,Borage,52,663
  486.8,open,9!28{6U}NU,Coriander,50,5219
   83.3,close,5!41{5Z}YX,Fennel,45,3679
  582.8,close,4!9480V}XM,Sage,26,1736
  252.0,close,6!80{9Z}IP,Rosemary,51,163
  497.6,open,1!17{1D}rU,Basil,53,8819
  366.7,open,5!88{0C}EV,Bay,29,1669
  570.3,close,9!00{3T}GV,Fennel,53,7991
  166.3,close,4!12{3V}QW,Mint,48,1489
  231.3,open,5!20{9S}FO,Mint,44,5412
  493.8,open,2!00{0X}KY,Marjoram,53,2612
 1751.9,close,7!30{2G}MW,Marjoram,53,7731
  521.6,open,7!81{0N}SM,Dill,48,2348
  439.5,open,4!71{3QyVN,Coriander,44,3137
  151.5,close,2!63{1D}NV,Coriander,17,2811
 3769.0,close,5!13{0X}VX,Sage,48,3345
 2132.2,close,0!08{0N}K,Thyme,48,146
 1539.1,close,4!84{59}QI,Bergamot,11,443
  217.3,open,5!36{3S}CB,Mint,53,10536
  120.7,close,3!42{9S}XX,Thyme,49,2028
  269.6,open,4!19{3Y}CN,Mint,51,5328
  482.1,close,5!22{6C}OM,Borage,51,239
  152.4,open,8!31{2J}NN,Dill,54,612
   40.6,close,8!07{8B}XG,Basil,6,372
  559.7,open,1!45{0I}EA,Bergamot,42,697
  135.6,open,2!38{7F}NZ,Bay,45,671
  645.8,open,6!90{4L}UT,Thyme,18,1431
 3306.4,close,0!41{7U}RG,Dill,52,331
  282.1,open,1!17{9A}CZ,Rosemary,44,1857
  351.1,close,8!81{3S}RO,Sage,45,2654
  281.7,open,3!8J9{5X}QX,Coriander,54,5502
  549.8,close,3!89{6}GZ,Rosemary,49,2115
  443.1,close,5!36{0S}YL,Thyme,46,3630
  550.4,close,0!46{7N}UC,Mint,17,11828
  231.1,close,8!94{3O}OO,Bergamot,46,10782
  458.9,open,5!01{6U}ND,Marjoram,51,3891
  422.6,close,9T!48{6X}TR,Mint,8,2513
  481.2,open,4!67{5R}JR,Dill,45,4242
   58.8,close,5!99{4S}HK,Rosemary,54,3369
 3601.4,close,6!43{8B}PZ,Marjoram,49,1678
   54.4,close,5!89{0J}WJ,Fennel,26,2523
  522.3,open,1!69{0L}BK,Bergamot,53,6586
  446.0,close,1!97{2Y}GJ,Mint,53,9911
  512.6,open,5!44{4K}YR,Rosemary,50,1398
  385.6,close,3!10{6U}XG,Rosemary,26,9000
   56.9,open,5!82{3R}PG,Rosemary,47,11797
  386.8,open,1!19{6P}VS,Coriander,17,1799
  553.1,close,8!53{1I}XD,Coriander,22,3141
  618.7,open,4!70{1B}BG,Thyme,52,8814
  783.0,close,8!74{4VR}ZU,Bay,54,509
  393.1,close,3!57{3X}MP,Rosemary,50,292
  402.6,open,2!93{8B}tL,Sage,45,1991
  639.2,open,3!12{1Q}UM,Fennel,30,1984
  555.3,open,0!75{6Z8FX,Oregano,54,5927
 2678.5,close,0!94{0G}GD,Sage,52,3347
  267.7,close,2!67{9F}TZ,Thyme,44,7491
   70.3,open,8!65{1I}DF,Rosemary,48,166
 2960.9,close,7!01{9V}FE,Rosemary,52,751
  309.6,open,1!%5{3Y}VM,Bay,53,1607
  298.5,close,5!75{3X}FY,Oregano,19,6825
   15.4,open,9!46{7C}IA,Coriander,46,3289
  110.9,close,2!08{0M}FS,Fennel,50,1776
  404.7,open,9!03{2E}WV,Bay,51,2290
 2914.8,close,4!04{5J}JX,Mint,48,8537
  415.8,open,5159{3H}EB,Rosemary,47,1862
   70.7,close,1!57{6O}IH,Dill,24,2887
  249.4,close,8!64{5P}GM,Basil,45,4853
 1564.2,close,0!50{3B}JH,Rosemary,46,713
  204.4,open,5!5r{9N}CV,Coriander,54,4550
  617.7,close,0!44{5M}]W,Coriander,53,9354
  349.7,open,0!77{9S}RB,Thyme,20,593
  330.8,close,6!62{5F}CQ,Sage,44,10575
  459.6,open,3!65{2O}AK,Bay,47,1783
  390.9,open,8!84{3D}JU,Basil,45,2277
  561.0,open,3!05{3D}AX,Fennel,53,2385
  318.1,close,3!11{0T}GN,Rosemary,51,470
  186.8,open,8!81{4H}ZW,Oregano,53,3066
 3817.9,close,4!6{4P}IV,Mint,52,596
  640.4,open,7!26{1Z}GN,Mint,50,339
  328.5,close,3!71{7Y}IC,Basil,46,1392
  655.4,close,4!08{8S}ZA,Dill,44,1000
   57.3,open,3!28{5R}GA,Thyme,19,2948
 3357.6,open,1!48{0X}AT,Coriander,54,1141
 2119.2,close,9!09{2D}VE,Sage,45,10223
  641.7,open,4!49{7W}HH,Dill,53,2651
 2587.5,close,6!10{4W}PL,Bay,19,1706
 2268.3,close,9!25{6A}KX,Mint,45,1122
  314.8,open,2!86{0V}IQ,Mint,54,3055
  107.2,close,9!12{1P}VN,Marjoram,28,9895
 1635.1,open,6!98{7C}BI,Bay,50,2629
 2981.9,close,8!01{2Z}OR,Thyme,44,9043
   57.3,close,0!51{8B}PW,Dill,50,412
  439.0,close,2!27{1E}LG,Bay,49,1872
  589.7,open,8!57{7G}XM,Rosemary,35,6915
  469.0,close,2!01{86}NI,Coriander,47,678
  560.8,close,4!94{8J}JZ,Dill,49,251
  586.1,close,3!94{0U}FP,Thyme,51,2606
  422.5,open,2!30{9N}AF,Dill,46,2370
  378.7,open,9!38{5V}WY,Thyme,51,6518
  390.2,close,9!79{)U}RH,Mint,50,2004
   42.8,open,3!6E{5C}YA,Basil,46,6686
  327.6,close,4!31{2M}ZL,Thyme,47,823
 2886.0,close,3!87{17}CE,Bay,49,1711
  171.9,close,8!84{8N}TX,Thyme,51,6174
 3055.9,close,8!73{2D}YU,Bergamot,50,2409
  347.7,open,4!41{4Q}YK,Fennel,46,3180
  357.8,open,4!71{5K}SP,Rosemary,37,3233
   92.9,close,1!17{1L}KG,Bay,53,6396
  319.3,open,9!01{8W}RA,Oregano,34,2485
  105.9,open,7!24{2T}RI,Basil,46,1338
  483.1,open,0!53{8I}UL,Mint,46,1420
   89.7,open,2!77{6T}XF,Bergamot,52,1480
   55.8,open,2!43{5E}HY,Rosemary,54,1235
  123.7,open,3!52{5V}VM,Rosemary,49,11664
  258.3,open,5!37{4C}TY,Mint,54,1055
 3643.2,close,6!51{0K}IG,Basil,46,1034
  152.9,close,8!52{5Z}JU,Marjoram,47,3054
 1301.7,close,7!94{2W}WZ,Bay,34,1824
  227.2,close,9!37{0V}AM,Fennel,51,2219
 1200.6,close,5!04{4C}FZ,Bergamot,47,7687
  569.2,open,1!38{7V}QO,Coriander,46,2334
   82.0,open,2!04{6K}ZN,Bay,49,460
   87.3,close,9!16{6Q}NK,Basil,27,1302
   50.1,close,5!20{8B}GD,Mint,33,629
  141.7,open,5!85{2D}EJ,Dill,48,2306
  350.8,open,7!14{8X}FY,Coriander,28,1523
  295.7,close,2!72{0L}DS,Fennel,30,1144
  437.9,close,5!75{9S}IV,Dill,50,8715
  576.6,close,4!61{5B}QI,Bergamot,50,1915
  304.6,close,9!15{2D}UL,Mint,44,705
  420.3,close,3!74{6R}RP,Basil,53,518
  130.5,open,6!29{1S}XR,Thyme,23,3375
  520.9,close,8!07{66W}CP,Basil,51,934
  296.4,open,5!82{4A}MO,Coriander,46,1643
   55.5,close,9!05{0M}MH,Basil,46,3460
  227.7,open,3!35{2V}RF,Mint,53,472
  119.9,open,2!07{9J}FM,Fennel,54,1756
 1674.2,open,3!65{8R}MH,Marjoram,47,1198
   91.4,close,7L91{5L}CZ,Marjoram,45,944
  119.5,close,5!85{7O}RF,Marjoram,8,8447
  567.8,open,7!68{6W}CD,Bay,52,8849
 3031.6,close,4!77{4N}JC,Sage,49,2772
  228.3,open,1!96{7B}SD,Oregano,53,7768
  172.6,open,2!18{8C}IY,Bay,51,7031
 2223.1,close,2!71{3P}MV,Fennel,54,8657
  195.0,close,8!64{3L}NO,Rosemary,6,7356
  203.2,close,6!77{6A}YH,Rosemary,50,5495
  497.4,open,1!82{9I}SG,Marjoram,53,7039
    3.0,close,4!95{1AEJV,Basil,35,3198
  521.2,open,4!17{6I}EK,Dill,50,2226
  370.3,open,D0!09{8O}YG,Coriander,50,2580
  671.2,close,4!56{5B}ED,Dill,46,3510
 1204.4,open,5!41{7Y}IE,Borage,50,1727
  658.6,close,8!68{8K}KF,Basil,52,27
  159.6,open,9!14{7T}BG,Basil,54,2441
  217.2,open,9!31{8M}FE,Thyme,51,8850
  171.2,open,1!06{7V}RB,Rosemary,12,3994
  187.5,open,7!28{0R}ZK,Thyme,52,4001
   94.7,open,7!99{2Z}OJ,Thyme,50,397
  297.1,open,8!55{7T}CP,Rosemary,49,1290
  285.0,open,3!28{7VJQD,Dill,54,3027
  559.2,open,6!53{7K}IW,Fennel,49,2744
 2854.1,close,9!04{7F}HW,Mint,45,1640
  280.3,close,5!78{5R}WM,Borage,45,2998
 1070.1,close,7!89{5Y}PW,Fennel,32,6745
 3490.9,open,3G07{0V}KJ,Dill,47,3240
  635.1,close,9!96{3Q}RJ,Marjoram,48,9969
 2911.6,close,7!44{8A}GJ,Borage,48,208
  177.9,open,3!01{5W}TF,Basil,48,8222
   97.7,open,5!36{5Q}CH,Thyme,45,2813
 2120.2,open,7!12{4C}PW,Coriander,47,1708
  340.5,close,3!26{5I}WE,Dill,50,743
  560.8,close,3!54{4A}TW,Thyme,44,493
  101.5,close,5!69{7Z}TR,Mint,51,1353
   67.2,open,5!80{2S}AE,Dill,26,9395
  351.5,open,3!35{1Z}YI,Coriander,47,11391
   91.0,open,0!10{4K}SR,Fennel,20,3361
  594.4,open,0!33{4Z}JV,Marjoram,47,6320
  229.8,close,8!13{9G}HX,Oregano,49,3140
  286.0,open,8!33{0M}LF,Basil,52,1018
   82.0,open,7!01{5W}MS,Marjoram,16,7462
  422.3,open,3!98{0E}QX,Oregano,48,2075
 1941.4,open,1!43{4K}ZF,Fennel,26,2954
  641.3,close,4!52{6&G}WM,Coriander,50,1247
 3647.2,close,7!86{6G}UR,Rosemary,32,3794
   48.5,close,8!84{5Q}OX,Marjoram,47,10730
  264.1,open,7!55{6K}FT,Mint,48,2348
  234.9,close,3!35{1W}TR,Borage,40,3611
 2395.8,open,9!02{9G}XC,Mint,16,3282
   56.9,close,4!54{1V}OG,Bergamot,28,1602
  146.6,close,6!09{5X}ZV,Fennel,54,2064
  364.8,open,2!88{6B}OH,Oregano,53,5683
  181.7,open,6!61{4F}zGN,Basil,48,11447
   16.4,close,9!79{9B}SE,Thyme,53,6767
  175.9,open,8!83{1Q}BL,Bay,46,3857
  246.8,close,4!24{2Q}HD,Basil,52,1240
   28.5,open,5!32{9J}EM,Mint,50,1534
    5.7,open,4!57{4S}EI,Dill,54,899
  466.2,close,3!09{1K}UY,Bay,54,1614
  408.8,close,0!25{6H}ZE,Bay,53,10581
  545.3,open,7!91{0O}SQ,Coriander,45,6474
 1333.9,open,4!61{0G}ED,Thyme,50,2338
  567.4,close,3!80{0O}SE,Thyme,45,1078
 1433.7,open,6!17{6R}JA,Coriander,51,2710
 3359.0,close,4!90{9G}JA,Thyme,54,1922
 1393.3,open,3!93{7J}BT,Bergamot,19,1291
 2140.4,open,7!49{7D}XB,Bergamot,13,1832
  297.4,close,8!79{8Z}DF,Sage,47,3519
  480.8,open,7!47{0Q}SP,Dill,44,10601
  139.0,close,9!W0{1E}DA,Basil,51,1552
  440.7,close,7!55{2V}XY,Thyme,45,2309
  429.7,close,8!25{2U}HR,Fennel,44,375
  516.2,close,6!55{4F}KT,Rosemary,54,7685
   16.2,close,7!06{6L}IP,Sage,48,4678
  354.9,close,4!27{8Z}XR,Mint,48,840
  638.5,close,3!02{6H}YE,Rosemary,35,344
 3149.9,close,8!73{2R}JD,Coriander,25,8733
  397.8,close,9!14{2U}EH,Rosemary,35,3409
  507.7,close,9!37{1X}EP,Thyme,44,733
  455.8,close,5!22{1X}IA,Fennel,48,781
  546.1,open,8!11{1G}BO,Basil,45,3171
  553.0,close,5!30{0I}AS,Sage,54,2418
  198.6,close,3!67{9M}EL,Bergamot,48,5850
 2761.0,close,6!53{4U}HF,Sage,52,963
 3588.7,open,8!22{5V}EV,Basil,52,2832
 3402.5,open,0!61{4A}RG,Dill,46,783
  569.4,close,5!25{8X}ZW,Bay,46,105
  413.2,close,9!23{3K}TJ,Basil,46,6262
  451.4,close,4!18{1U}OD,Rosemary,43,1948
  167.3,close,4!77{2M}SV,Thyme,24,907
  536.3,close,4!28{2D}VC,Bergamot,50,2788
  283.1,open,1!23{5Y}PV,Basil,53,6605
  571.0,close,3!66{0V}JA,Bay,15,2612
  135.0,close,5!21{1J}NG,Marjoram,44,10523
   72.7,open,5!61{2T}SV,Basil,51,503
 3375.5,open,6!25{3Z}YI,Thyme,50,3799
  538.9,open,4!9f{0E}OI,Fennel,52,2144
   12.8,close,0!64{4X}QE,Coriander,51,3349
  210.8,close,4!70{3I}LH,Bergamot,24,7481
  407.0,open,4!24{5X}GW,Fennel,49,1898
  367.2,open,4!92{5V}MB,Fennel,49,1735
